idn,key,stat,p,group,name,z
441,451964,0.0026972497358184306,0.46,HH,010279590001,110.04337205114699
466,451989,0.1447735311181128,0.09,HH,010310103002,234.07550336902165
467,451990,0.0426439793640663,0.35,HH,010310104001,138.5320466407568
472,451995,0.06957636860331406,0.41,HH,010310105004,122.75449766411496
475,451998,0.02268361036591887,0.13,HH,010310106002,212.63911290388006
477,452000,0.4136132754753402,0.18,HH,010310108001,191.53650878428144
478,452001,0.9635195593373124,0.11,HH,010310108002,222.65281200366104
480,452003,0.43240822908023135,0.06,HH,010310109002,255.47735945968535
484,452007,1.0451647133074884,0.08,HH,010310112011,240.5071560309633
485,452008,0.21223532700707518,0.16,HH,010310112012,199.4457883209753
499,452022,0.7462435562227943,0.02,HH,010330202002,305.37489106318225
502,452025,0.0604461339189761,0.21,HH,010330203003,180.64212470182403
504,452027,0.024724463547605536,0.19,HH,010330204002,187.7896295051229
508,452031,0.005620686723203996,0.45,HH,010330205004,112.56613468550742
513,452036,0.036077996941376325,0.43,HH,010330207011,117.63741647808615
518,452041,0.022094365676958806,0.07,HH,010330207033,247.579102817917
520,452043,0.09482404735864021,0.46,HH,010330207042,110.04337205114699
522,452045,0.7225374142152188,0.03,HH,010330207044,288.0793608151251
523,452046,0.11924320440603148,0.14,HH,010330208011,208.0319340814956
526,452049,0.01495650484902222,0.4,HH,010330208021,125.33471031357998
534,452057,0.8029710883936874,0.06,HH,010330209023,255.47735945968535
537,452060,0.09675151533117607,0.21,HH,010330210002,180.64212470182403
539,452062,0.2897286939994886,0.06,HH,010330210004,255.47735945968535
541,452064,0.7539154439334668,0.17,HH,010359602002,195.41652531461943
544,452067,0.5548359860366865,0.19,HH,010359604001,187.7896295051229
548,452071,0.27005847164123453,0.11,HH,010359605002,222.65281200366104
562,452085,0.06315373749935835,0.35,HH,010379612004,138.5320466407568
563,452086,0.2823262491992327,0.2,HH,010399616001,184.16212335729142
567,452090,0.13775470131120726,0.2,HH,010399617001,184.16212335729142
577,452100,0.6521738022909287,0.02,HH,010399620004,305.37489106318225
579,452102,0.6353946371123982,0.05,HH,010399621002,264.4853626951472
580,452103,0.3982060822647154,0.07,HH,010399623001,247.579102817917
581,452104,1.592601302982782,0.06,HH,010399623002,255.47735945968535
584,452107,0.062390065691241184,0.19,HH,010399624002,187.7896295051229
