idn,key,stat,p,group,name,z
3502,455025,0.01941546935070838,0.42,HH,020200009013,120.1893479141851
3503,455026,0.10097808330657436,0.36,HH,020200009021,135.84587932511937
3504,455027,0.06082252103865006,0.28,HH,020200009022,158.2841507271216
3505,455028,0.2386703377665241,0.12,HH,020200009023,217.49867920660904
3506,455029,1.5217472357239177,0.02,HH,020200010001,305.37489106318225
3507,455030,1.6517980929466862,0.05,HH,020200010002,264.4853626951472
3508,455031,1.8656296556887255,0.05,HH,020200010003,264.4853626951472
3511,455034,3.0174713295745463,0.02,HH,020200011002,305.37489106318225
3512,455035,0.12941746259438616,0.15,HH,020200012001,203.64333894937897
3513,455036,1.3587626380708455,0.05,HH,020200012002,264.4853626951472
3515,455038,0.05036001107515942,0.27,HH,020200012004,161.28129910166274
3516,455039,0.0032007972022163487,0.41,HH,020200012005,122.75449766411496
3519,455042,0.03168567732188788,0.26,HH,020200013003,164.3345405392917
3523,455046,0.009259885649212913,0.09,HH,020200014004,234.07550336902165
3530,455053,0.0018287212562513031,0.46,HH,020200015005,110.04337205114699
3532,455055,0.47400270525646393,0.14,HH,020200016012,208.0319340814956
3533,455056,1.0866108203677922,0.04,HH,020200016013,275.0686071252169
3534,455057,0.06776505858410718,0.25,HH,020200016021,167.44897501960816
3535,455058,1.448119690501956,0.01,HH,020200016022,332.6347874040841
3536,455059,0.07149148649138912,0.08,HH,020200016023,240.5071560309633
3537,455060,0.9358068242386381,0.05,HH,020200016024,264.4853626951472
3539,455062,0.8602238869855703,0.14,HH,020200017012,208.0319340814956
3545,455068,0.0658600421558637,0.19,HH,020200017023,187.7896295051229
3548,455071,0.855702403340935,0.22,HH,020200017311,177.21932141886847
3549,455072,0.7553184826143071,0.12,HH,020200017312,217.49867920660904
3552,455075,0.27429795500914655,0.09,HH,020200017315,234.07550336902165
3553,455076,0.44380337411655485,0.16,HH,020200017321,199.4457883209753
3554,455077,0.009498581272936162,0.44,HH,020200017322,115.09692154967775
3555,455078,0.2912328636025759,0.14,HH,020200017323,208.0319340814956
3556,455079,0.6068237696516288,0.02,HH,020200017324,305.37489106318225
3558,455081,0.43537628131480466,0.02,HH,020200018012,305.37489106318225
3561,455084,0.028880773644520526,0.19,HH,020200018022,187.7896295051229
3570,455093,0.46836132509180306,0.19,HH,020200020002,187.7896295051229
3571,455094,1.6654174384622173,0.02,HH,020200020003,305.37489106318225
3572,455095,0.07534983692819848,0.37,HH,020200020004,133.18533464368167
3583,455106,0.4755538592992398,0.13,HH,020200022022,212.63911290388006
3584,455107,0.10221063477852832,0.33,HH,020200022023,143.99131656732337
3585,455108,0.540127744061377,0.18,HH,020200022024,191.53650878428144
