idn,key,stat,p,group,name,z
1673,453196,0.06207666684406154,0.32,HH,010730142032,146.7698799114508
1675,453198,1.5226914100009443,0.02,HH,010730142034,305.37489106318225
1695,453218,0.08396819855147022,0.18,HH,010730144081,191.53650878428144
1697,453220,0.44271458030493366,0.11,HH,010730144091,222.65281200366104
1698,453221,0.046977477501427334,0.18,HH,010730144092,191.53650878428144
1703,453226,0.2729830324170782,0.04,HH,010730144131,275.0686071252169
1705,453228,0.9997034146242401,0.02,HH,010730144133,305.37489106318225
1706,453229,0.6883233638985015,0.04,HH,010750300001,275.0686071252169
1708,453231,1.1369192528445944,0.09,HH,010750300003,234.07550336902165
1710,453233,1.6896977475287704,0.02,HH,010750300005,305.37489106318225
1712,453235,0.17184677012610666,0.11,HH,010750301002,222.65281200366104
1714,453237,0.8464424912405676,0.08,HH,010750301004,240.5071560309633
1716,453239,0.19260880228500196,0.2,HH,010750301006,184.16212335729142
1718,453241,0.08315364667282865,0.24,HH,010750302001,170.63025628400874
1719,453242,0.05403314001342809,0.5,HH,010750302002,100.0
1720,453243,0.30282915335475175,0.01,HH,010750302003,332.6347874040841
1721,453244,0.4990470796343599,0.04,HH,010750302004,275.0686071252169
1728,453251,0.16324362226295985,0.11,HH,010770103003,222.65281200366104
1745,453268,0.09421811970339829,0.44,HH,010770109003,115.09692154967775
1752,453275,0.2251515571319828,0.2,HH,010770110005,184.16212335729142
1765,453288,1.2517961252178307,0.01,HH,010770114002,332.6347874040841
1768,453291,0.17862231379290408,0.39,HH,010770115011,127.93190344474542
1769,453292,0.13965592066078694,0.29,HH,010770115012,155.3384719555673
1770,453293,0.21228258677277073,0.19,HH,010770115013,187.7896295051229
1772,453295,0.7093017403403886,0.09,HH,010770115015,234.07550336902165
1774,453297,0.2792694034992945,0.12,HH,010770115022,217.49867920660904
1788,453311,0.4756850623190392,0.24,HH,010770117004,170.63025628400874
1790,453313,0.20971216632651715,0.39,HH,010770118012,127.93190344474542
