idn,key,stat,p,group,name,z
225,451748,0.20504932779147544,0.1,HH,010150002001,228.15515655446004
227,451750,1.0209630990515581,0.06,HH,010150003001,255.47735945968535
229,451752,0.004969353876790025,0.43,HH,010150004001,117.63741647808615
230,451753,0.11216840614598526,0.22,HH,010150004002,177.21932141886847
232,451755,0.15400330030460152,0.19,HH,010150005001,187.7896295051229
234,451757,0.22531837195497784,0.26,HH,010150006001,164.3345405392917
237,451760,0.012461894942474207,0.4,HH,010150007002,125.33471031357998
238,451761,0.1513475150411199,0.21,HH,010150007003,180.64212470182403
239,451762,0.11124071587801526,0.26,HH,010150008001,164.3345405392917
241,451764,0.03572145836961011,0.33,HH,010150009002,143.99131656732337
243,451766,0.000997873456480081,0.54,HH,010150010001,89.95662794885301
245,451768,0.13689132689842054,0.33,HH,010150010003,143.99131656732337
247,451770,0.00408237721309733,0.43,HH,010150011001,117.63741647808615
249,451772,0.03902643070798559,0.36,HH,010150011003,135.84587932511937
251,451774,0.017983649148623916,0.35,HH,010150012011,138.5320466407568
258,451781,0.25466531461791536,0.2,HH,010150014001,184.16212335729142
261,451784,0.04313509262269853,0.2,HH,010150014004,184.16212335729142
262,451785,0.4573951202010225,0.19,HH,010150015001,187.7896295051229
263,451786,0.1585148534112128,0.02,HH,010150015002,305.37489106318225
264,451787,0.8996883430280836,0.19,HH,010150015003,187.7896295051229
266,451789,0.7345588046882293,0.12,HH,010150016002,217.49867920660904
268,451791,0.230889517928651,0.21,HH,010150016004,180.64212470182403
272,451795,0.45400428747988314,0.1,HH,010150017004,228.15515655446004
273,451796,0.8802203398444736,0.24,HH,010150018001,170.63025628400874
274,451797,0.017568405605237637,0.37,HH,010150018002,133.18533464368167
275,451798,0.04461599349369497,0.46,HH,010150018003,110.04337205114699
276,451799,1.0813002922329744,0.12,HH,010150018004,217.49867920660904
277,451800,0.1261728139691841,0.2,HH,010150018005,184.16212335729142
278,451801,0.3570153741381702,0.31,HH,010150018006,149.5850347347453
281,451804,0.12546616993043946,0.4,HH,010150020003,125.33471031357998
282,451805,0.16120462778045333,0.28,HH,010150020004,158.2841507271216
283,451806,0.16123280431650255,0.26,HH,010150020005,164.3345405392917
284,451807,0.40579004950098047,0.18,HH,010150021011,191.53650878428144
285,451808,0.4119813221013609,0.13,HH,010150021012,212.63911290388006
286,451809,0.3172326443092887,0.03,HH,010150021021,288.0793608151251
287,451810,0.08500112453571473,0.12,HH,010150021022,217.49867920660904
289,451812,0.2189057647778135,0.23,HH,010150021031,173.88468491852137
291,451814,0.18492481497180158,0.06,HH,010150021033,255.47735945968535
292,451815,0.001745500056968898,0.46,HH,010150022001,110.04337205114699
293,451816,0.6776475183882599,0.01,HH,010150022002,332.6347874040841
294,451817,0.07426523811504124,0.32,HH,010150022003,146.7698799114508
295,451818,0.6260304426798552,0.06,HH,010150022004,255.47735945968535
296,451819,0.5200681359359508,0.06,HH,010150023001,255.47735945968535
297,451820,0.045470441126870834,0.09,HH,010150023002,234.07550336902165
298,451821,0.9529306479859035,0.14,HH,010150023003,208.0319340814956
302,451825,0.16085417433319363,0.17,HH,010150025011,195.41652531461943
304,451827,0.38498025386015056,0.08,HH,010150025013,240.5071560309633
306,451829,0.620175351790584,0.16,HH,010150025021,199.4457883209753
308,451831,0.5315600454765814,0.06,HH,010150025023,255.47735945968535
309,451832,0.42387690750793083,0.15,HH,010150025024,203.64333894937897
311,451834,1.0507676391280145,0.01,HH,010150026002,332.6347874040841
315,451838,0.10314851280215936,0.27,HH,010159819031,161.28129910166274
316,451839,0.327603042556577,0.11,HH,010179538001,222.65281200366104
317,451840,0.6542921469529379,0.21,HH,010179538002,180.64212470182403
322,451845,0.009213882454141214,0.52,HH,010179539004,94.98464165352664
337,451860,0.1796947731530454,0.13,HH,010179544001,212.63911290388006
344,451867,0.05024099992281513,0.39,HH,010179546003,127.93190344474542
346,451869,0.01608373759313721,0.54,HH,010179547002,89.95662794885301
347,451870,0.1305994372295776,0.15,HH,010179547003,203.64333894937897
351,451874,1.3115530252690082,0.08,HH,010199557013,240.5071560309633
354,451877,0.8147726801800408,0.08,HH,010199558001,240.5071560309633
355,451878,0.3708743296306989,0.02,HH,010199558002,305.37489106318225
356,451879,0.29428843663368526,0.08,HH,010199558003,240.5071560309633
357,451880,0.25715047736864327,0.14,HH,010199558004,208.0319340814956
358,451881,0.3247165690852302,0.03,HH,010199559001,288.0793608151251
359,451882,0.2139471351199105,0.03,HH,010199559002,288.0793608151251
360,451883,0.22276932848005418,0.03,HH,010199559003,288.0793608151251
365,451888,1.2665970650320355,0.1,HH,010199561002,228.15515655446004
371,451894,0.8485178765495102,0.02,HH,010210601014,305.37489106318225
372,451895,0.18118407710055812,0.22,HH,010210601021,177.21932141886847
374,451897,0.0759557133134327,0.27,HH,010210601023,161.28129910166274
378,451901,0.02681905368840449,0.02,HH,010210602002,305.37489106318225
379,451902,0.0018899797064845262,0.49,HH,010210603001,102.50689082587111
380,451903,1.8266904331465221,0.01,HH,010210603002,332.6347874040841
387,451910,0.011444285133937214,0.13,HH,010210604024,212.63911290388006
388,451911,1.5046871538847044,0.11,HH,010210604025,222.65281200366104
398,451921,3.4973601220808233,0.04,HH,010239567001,275.0686071252169
399,451922,0.010868980525337312,0.54,HH,010239567002,89.95662794885301
401,451924,0.07709564838247208,0.38,HH,010239567004,130.54807880993974
409,451932,0.23550883233908948,0.27,HH,010239569003,161.28129910166274
410,451933,2.468058061606961,0.02,HH,010239569004,305.37489106318225
412,451935,0.41205186199345334,0.01,HH,010239570002,332.6347874040841
413,451936,0.05757968461382595,0.37,HH,010259575001,133.18533464368167
415,451938,0.01527008295493243,0.39,HH,010259576011,127.93190344474542
416,451939,0.009482211560179398,0.38,HH,010259576021,130.54807880993974
417,451940,0.013950327934416785,0.38,HH,010259576022,130.54807880993974
428,451951,0.09140555130258299,0.3,HH,010259578006,152.44005127080408
429,451952,0.011840133637561957,0.54,HH,010259579011,89.95662794885301
430,451953,0.06412088548275831,0.37,HH,010259579012,133.18533464368167
440,451963,0.14611143267748555,0.19,HH,010279589004,187.7896295051229
444,451967,0.5674308320499479,0.03,HH,010279591001,288.0793608151251
447,451970,0.5399483795050932,0.31,HH,010279592001,149.5850347347453
449,451972,0.06518729285555423,0.14,HH,010279592003,208.0319340814956
450,451973,0.6306987669352947,0.1,HH,010299595001,228.15515655446004
453,451976,0.1279083206912274,0.51,HH,010299596002,97.49310917412889
454,451977,0.2606381980852368,0.23,HH,010299596003,173.88468491852137
457,451980,0.21889116090913596,0.31,HH,010299597003,149.5850347347453
458,451981,0.16430716708308485,0.38,HH,010299598001,130.54807880993974
459,451982,3.3201682144448537,0.03,HH,010299598002,288.0793608151251
461,451984,2.065957568520756,0.01,HH,010310101001,332.6347874040841
462,451985,1.540391893261352,0.02,HH,010310101002,305.37489106318225
463,451986,0.35362786440155664,0.26,HH,010310102001,164.3345405392917
465,451988,0.07461780438228606,0.39,HH,010310103001,127.93190344474542
481,452004,0.3922040201443772,0.27,HH,010310110001,161.28129910166274
487,452010,0.5908537409559953,0.08,HH,010310112021,240.5071560309633
488,452011,0.09158041661923792,0.12,HH,010310112022,217.49867920660904
490,452013,0.08186163003587713,0.36,HH,010310112024,135.84587932511937
491,452014,0.3813759583035879,0.16,HH,010310113001,199.4457883209753
492,452015,0.1139095466969592,0.17,HH,010310113002,195.41652531461943
494,452017,0.05464847049778175,0.27,HH,010330201001,161.28129910166274
495,452018,0.19189972232456212,0.06,HH,010330201002,255.47735945968535
505,452028,0.04183818254725972,0.29,HH,010330205001,155.3384719555673
506,452029,0.29393259357451895,0.15,HH,010330205002,203.64333894937897
510,452033,0.2256352760386078,0.2,HH,010330206002,184.16212335729142
513,452036,0.01140986106578666,0.42,HH,010330207011,120.1893479141851
516,452039,0.39459328832524637,0.13,HH,010330207031,212.63911290388006
517,452040,0.08228176587122657,0.39,HH,010330207032,127.93190344474542
518,452041,0.32785233386150886,0.18,HH,010330207033,191.53650878428144
519,452042,0.19401633578620558,0.26,HH,010330207041,164.3345405392917
521,452044,0.01809907484991525,0.4,HH,010330207043,125.33471031357998
526,452049,0.018117937273856913,0.47,HH,010330208021,107.526986209983
536,452059,0.020952745146815728,0.12,HH,010330210001,217.49867920660904
540,452063,0.01956350757573669,0.34,HH,010359602001,141.24631294414047
543,452066,1.1106367019781358,0.03,HH,010359603002,288.0793608151251
545,452068,0.8325146883799089,0.02,HH,010359604002,305.37489106318225
546,452069,1.2979622705815086,0.03,HH,010359604003,288.0793608151251
547,452070,1.8255169347001297,0.04,HH,010359605001,275.0686071252169
550,452073,0.11676327663499762,0.33,HH,010359606002,143.99131656732337
551,452074,0.05837673605865711,0.18,HH,010359606003,191.53650878428144
563,452086,0.01603212938224759,0.36,HH,010399616001,135.84587932511937
564,452087,0.17629821460846745,0.33,HH,010399616002,143.99131656732337
565,452088,0.1710260443427625,0.21,HH,010399616003,180.64212470182403
571,452094,0.07112628470244806,0.33,HH,010399618002,143.99131656732337
575,452098,0.10283450655943127,0.2,HH,010399620002,184.16212335729142
578,452101,0.3051388221173273,0.35,HH,010399621001,138.5320466407568
582,452105,0.7801643690230916,0.03,HH,010399623003,288.0793608151251
583,452106,1.1506689547144406,0.02,HH,010399624001,305.37489106318225
585,452108,1.534521408822107,0.29,HH,010399624003,155.3384719555673
586,452109,2.3165294359532624,0.2,HH,010399624004,184.16212335729142
587,452110,0.9965239165879036,0.18,HH,010399625001,191.53650878428144
588,452111,0.44188192465326454,0.35,HH,010399625002,138.5320466407568
592,452115,0.47206444149316074,0.32,HH,010399627002,146.7698799114508
594,452117,0.3859117885186252,0.17,HH,010399628002,195.41652531461943
595,452118,0.7343050182784652,0.27,HH,010399629001,161.28129910166274
596,452119,0.06929363178019109,0.09,HH,010399629002,234.07550336902165
597,452120,0.27951425889977444,0.14,HH,010399630001,208.0319340814956
599,452122,0.4049306726027515,0.05,HH,010399630003,264.4853626951472
600,452123,0.06924359617419609,0.18,HH,010399630004,191.53650878428144
605,452128,0.7624115960863177,0.01,HH,010419636002,332.6347874040841
616,452139,0.023786054568627216,0.12,HH,010439642001,217.49867920660904
617,452140,0.10482376643338445,0.49,HH,010439642002,102.50689082587111
618,452141,0.6006315430978576,0.09,HH,010439642003,234.07550336902165
627,452150,0.21140764963207034,0.1,HH,010439644002,228.15515655446004
629,452152,0.17949394377181976,0.04,HH,010439645002,275.0686071252169
632,452155,0.38413133407061195,0.14,HH,010439646002,208.0319340814956
635,452158,0.06206047632093431,0.15,HH,010439647002,203.64333894937897
636,452159,0.01849011689896601,0.29,HH,010439647003,155.3384719555673
637,452160,0.02345580004381704,0.51,HH,010439648001,97.49310917412889
638,452161,0.025238781460104553,0.35,HH,010439648002,138.5320466407568
639,452162,0.6958149202592535,0.03,HH,010439648003,288.0793608151251
641,452164,0.011847004843650652,0.22,HH,010439649001,177.21932141886847
644,452167,0.06123014496994618,0.19,HH,010439649004,187.7896295051229
645,452168,0.024278402106821716,0.25,HH,010439649005,167.44897501960816
646,452169,0.1612504913306825,0.3,HH,010439649006,152.44005127080408
648,452171,0.6777558706580301,0.16,HH,010439650002,199.4457883209753
649,452172,0.8172685385636995,0.02,HH,010439650003,305.37489106318225
650,452173,0.03476743855327575,0.12,HH,010439650004,217.49867920660904
651,452174,1.3536632946771603,0.07,HH,010439650005,247.579102817917
654,452177,0.028833743948595916,0.49,HH,010439651002,102.50689082587111
661,452184,0.04002382724400156,0.41,HH,010439654012,122.75449766411496
662,452185,0.07470560766005005,0.32,HH,010439654021,146.7698799114508
663,452186,0.04416024913639516,0.2,HH,010439654022,184.16212335729142
665,452188,0.014859606178676918,0.33,HH,010439654024,143.99131656732337
666,452189,0.5808231157971422,0.18,HH,010439655001,191.53650878428144
669,452192,0.38561250783692047,0.38,HH,010439656001,130.54807880993974
672,452195,0.16269105466403794,0.26,HH,010439657002,164.3345405392917
680,452203,0.13608186294424304,0.11,HH,010450202002,222.65281200366104
691,452214,0.15530835851282168,0.1,HH,010450207004,228.15515655446004
694,452217,1.7272688978074022,0.11,HH,010450208021,222.65281200366104
695,452218,0.059219274070988516,0.27,HH,010450208022,161.28129910166274
696,452219,0.15273169194709685,0.18,HH,010450208023,191.53650878428144
697,452220,0.1152231717703063,0.39,HH,010450208024,127.93190344474542
700,452223,0.9679142135831462,0.13,HH,010450211012,212.63911290388006
706,452229,0.026122934079555016,0.45,HH,010450212001,112.56613468550742
714,452237,0.20704816074470186,0.03,HH,010450214003,288.0793608151251
718,452241,0.2654358863267962,0.02,HH,010479561003,305.37489106318225
720,452243,0.21197114773910775,0.17,HH,010479561005,195.41652531461943
721,452244,0.31079301310979124,0.03,HH,010479562011,288.0793608151251
726,452249,0.22736366345810846,0.12,HH,010479563002,217.49867920660904
731,452254,0.2947887309209845,0.12,HH,010479565002,217.49867920660904
738,452261,1.321362544088915,0.02,HH,010479567011,305.37489106318225
750,452273,0.0363381316337187,0.45,HH,010479572002,112.56613468550742
751,452274,0.07411923196133051,0.24,HH,010479573001,170.63025628400874
752,452275,0.0749887004726601,0.36,HH,010479573002,135.84587932511937
754,452277,0.4696288338567211,0.13,HH,010479573004,212.63911290388006
756,452279,0.6807338934757123,0.1,HH,010499601002,228.15515655446004
757,452280,0.29323557739019473,0.15,HH,010499601003,203.64333894937897
758,452281,0.005578224039429507,0.06,HH,010499601004,255.47735945968535
761,452284,0.0013971460873884783,0.19,HH,010499602002,187.7896295051229
762,452285,0.18554859738230092,0.01,HH,010499602003,332.6347874040841
767,452290,0.07781283902997332,0.08,HH,010499603005,240.5071560309633
781,452304,0.059987316090806195,0.44,HH,010499607001,115.09692154967775
788,452311,0.017890093586891715,0.02,HH,010499609001,305.37489106318225
789,452312,0.2900629780771558,0.09,HH,010499609002,234.07550336902165
796,452319,0.06368535764241509,0.49,HH,010499611002,102.50689082587111
797,452320,0.2965103369311951,0.14,HH,010499611003,208.0319340814956
798,452321,0.4070888004619911,0.01,HH,010499612001,332.6347874040841
799,452322,0.28125114170036486,0.25,HH,010499612002,167.44897501960816
800,452323,0.5765453633243994,0.22,HH,010499613001,177.21932141886847
802,452325,0.22433379054752076,0.28,HH,010499613003,158.2841507271216
805,452328,0.010709552468408177,0.49,HH,010499614001,102.50689082587111
806,452329,0.103833579653686,0.14,HH,010499614002,208.0319340814956
810,452333,1.0504463722660868,0.01,HH,010510301003,332.6347874040841
812,452335,0.9050549039095404,0.03,HH,010510302001,288.0793608151251
813,452336,0.20502363214862063,0.3,HH,010510302002,152.44005127080408
814,452337,0.6312121777545774,0.01,HH,010510302003,332.6347874040841
815,452338,0.08951532328972095,0.18,HH,010510302004,191.53650878428144
816,452339,0.020979192315567323,0.08,HH,010510303001,240.5071560309633
818,452341,0.020990461440689088,0.08,HH,010510304001,240.5071560309633
825,452348,0.876351446483251,0.16,HH,010510305002,199.4457883209753
826,452349,0.0014453387808182649,0.37,HH,010510305003,133.18533464368167
827,452350,0.16004156469106925,0.06,HH,010510306001,255.47735945968535
830,452353,0.16720848349378098,0.09,HH,010510306004,234.07550336902165
831,452354,0.1315279957976253,0.18,HH,010510307011,191.53650878428144
833,452356,0.5911664933076026,0.02,HH,010510307021,305.37489106318225
835,452358,0.7220091740470309,0.05,HH,010510308001,264.4853626951472
837,452360,0.3482348806455482,0.16,HH,010510308003,199.4457883209753
840,452363,0.5235106662475908,0.23,HH,010510309012,173.88468491852137
842,452365,0.348048214237828,0.05,HH,010510309022,264.4853626951472
844,452367,0.1567697498634806,0.19,HH,010510310001,187.7896295051229
846,452369,0.14048740715906122,0.15,HH,010510311001,203.64333894937897
848,452371,0.11235153931375794,0.39,HH,010510311003,127.93190344474542
849,452372,2.6951296014297617,0.01,HH,010510312001,332.6347874040841
850,452373,0.7395417279160201,0.12,HH,010510312002,217.49867920660904
851,452374,0.41335049697376447,0.09,HH,010510313001,234.07550336902165
853,452376,0.005384660076118454,0.44,HH,010510313003,115.09692154967775
