idn,key,stat,p,group,name,z
671,452194,0.6066519713218932,0.18,HH,010439657001,191.53650878428144
707,452230,0.7153618704036244,0.24,HH,010450212002,170.63025628400874
718,452241,0.04334114297216675,0.32,HH,010479561003,146.7698799114508
730,452253,1.1187505435148326,0.01,HH,010479565001,332.6347874040841
731,452254,0.9303002074767224,0.06,HH,010479565002,255.47735945968535
736,452259,0.019350390401291905,0.48,HH,010479566003,105.01535834647336
742,452265,0.3153736871974538,0.21,HH,010479568003,180.64212470182403
747,452270,0.022834442187410448,0.15,HH,010479571001,203.64333894937897
759,452282,0.03772178913824351,0.45,HH,010499601005,112.56613468550742
766,452289,0.12399920980234036,0.23,HH,010499603004,173.88468491852137
782,452305,0.66135550367999,0.12,HH,010499607002,217.49867920660904
803,452326,0.7646638233780517,0.02,HH,010499613004,305.37489106318225
805,452328,0.2711867307974149,0.19,HH,010499614001,187.7896295051229
833,452356,0.46635173109959865,0.13,HH,010510307021,212.63911290388006
838,452361,0.0479492767240565,0.25,HH,010510308004,167.44897501960816
840,452363,0.006533328468948827,0.24,HH,010510309012,170.63025628400874
842,452365,0.1749990592979855,0.4,HH,010510309022,125.33471031357998
852,452375,0.0040944913726949726,0.5,HH,010510313002,100.0
863,452386,0.03165071922466973,0.3,HH,010539701002,152.44005127080408
873,452396,0.45188567238296246,0.11,HH,010539705002,222.65281200366104
882,452405,0.033970499881967486,0.48,HH,010539707003,105.01535834647336
929,452452,0.008715425376711163,0.34,HH,010550102005,141.24631294414047
959,452482,0.030601790720181862,0.39,HH,010550110022,127.93190344474542
963,452486,0.014746872350957613,0.47,HH,010550111003,107.526986209983
969,452492,0.0009172891548653471,0.41,HH,010570201001,122.75449766411496
982,452505,0.09588490787391864,0.29,HH,010570204002,155.3384719555673
1019,452542,0.009097330874863441,0.44,HH,010610503003,115.09692154967775
1057,452580,1.9347514908780095,0.02,HH,010650405002,305.37489106318225
1061,452584,0.010362567378056901,0.23,HH,010670302002,173.88468491852137
1063,452586,0.19292285769344353,0.33,HH,010670303001,143.99131656732337
1065,452588,0.102423514133613,0.29,HH,010670303003,155.3384719555673
1068,452591,1.7783050021892501,0.02,HH,010670305001,305.37489106318225
1069,452592,1.0626686477478988,0.01,HH,010670305002,332.6347874040841
1070,452593,0.5637094998407775,0.06,HH,010670305003,255.47735945968535
1072,452595,0.5477207248445243,0.02,HH,010670306001,305.37489106318225
1073,452596,1.4156528491529092,0.02,HH,010670306002,305.37489106318225
1076,452599,0.043935131488686004,0.49,HH,010690401003,102.50689082587111
1092,452615,1.4047022722248832,0.08,HH,010690405001,240.5071560309633
1096,452619,0.25400878163609725,0.3,HH,010690406002,152.44005127080408
1100,452623,0.2176587824909903,0.2,HH,010690408001,184.16212335729142
1101,452624,0.0373726500788086,0.2,HH,010690408002,184.16212335729142
1102,452625,0.46668520259571983,0.21,HH,010690408003,180.64212470182403
1106,452629,0.18104062049968286,0.39,HH,010690410001,127.93190344474542
1111,452634,0.046996601102456056,0.24,HH,010690411003,170.63025628400874
1140,452663,0.21697307745472894,0.2,HH,010690421001,184.16212335729142
1154,452677,0.18594450898467385,0.34,HH,010719503002,141.24631294414047
1155,452678,0.11969758944998085,0.03,HH,010719503003,288.0793608151251
1159,452682,0.03337099802250603,0.42,HH,010719504002,120.1893479141851
1160,452683,0.5387790312705116,0.1,HH,010719504003,228.15515655446004
1161,452684,0.2971641056534088,0.19,HH,010719505001,187.7896295051229
1169,452692,0.08662390251103279,0.29,HH,010719507003,155.3384719555673
1185,452708,0.0002516756039839293,0.46,HH,010719511003,110.04337205114699
1193,452716,0.08878661720320451,0.32,HH,010730003001,146.7698799114508
1194,452717,0.44791115061363895,0.31,HH,010730003002,149.5850347347453
1206,452729,0.057777892127233894,0.31,HH,010730007002,149.5850347347453
1208,452731,0.04336432990395056,0.34,HH,010730008001,141.24631294414047
1221,452744,1.447910066769061,0.01,HH,010730012003,332.6347874040841
1222,452745,0.047019954005629735,0.25,HH,010730012004,167.44897501960816
1223,452746,1.0210096363314674,0.13,HH,010730014001,212.63911290388006
1227,452750,0.15516123259210576,0.21,HH,010730015002,180.64212470182403
1228,452751,0.501668923963747,0.1,HH,010730015003,228.15515655446004
1231,452754,0.15373133252815596,0.1,HH,010730016002,228.15515655446004
1242,452765,0.7703817199817439,0.03,HH,010730021003,288.0793608151251
1244,452767,0.1130906497587308,0.33,HH,010730022002,143.99131656732337
1247,452770,0.12003301372940922,0.27,HH,010730023033,161.28129910166274
1250,452773,0.21603831050214503,0.24,HH,010730023052,170.63025628400874
1259,452782,0.03852957288973823,0.47,HH,010730024006,107.526986209983
1268,452791,0.08039521890804183,0.33,HH,010730030013,143.99131656732337
1270,452793,0.05278483987957976,0.25,HH,010730030021,167.44897501960816
1271,452794,0.19711802477164722,0.2,HH,010730030022,184.16212335729142
1293,452816,0.0753122149985081,0.36,HH,010730036005,135.84587932511937
1296,452819,0.04291493753095244,0.45,HH,010730037002,112.56613468550742
1301,452824,0.17340155589543954,0.38,HH,010730038023,130.54807880993974
1302,452825,2.773980102481887,0.01,HH,010730038024,332.6347874040841
1304,452827,1.0094950680897008,0.02,HH,010730038032,305.37489106318225
1314,452837,0.22525935744303052,0.25,HH,010730042002,167.44897501960816
1317,452840,2.967439641180325,0.01,HH,010730045002,332.6347874040841
1330,452853,0.04157315176887235,0.39,HH,010730049022,127.93190344474542
1332,452855,0.039091532944117706,0.51,HH,010730050001,97.49310917412889
1338,452861,0.42652643709714505,0.09,HH,010730051031,234.07550336902165
1340,452863,0.08049197649097749,0.46,HH,010730051033,110.04337205114699
1343,452866,0.07796915712181236,0.22,HH,010730051043,177.21932141886847
1347,452870,0.02373321316805616,0.45,HH,010730052004,112.56613468550742
1352,452875,0.16133331133759174,0.17,HH,010730055002,195.41652531461943
1381,452904,0.03950047219565557,0.11,HH,010730059104,222.65281200366104
1382,452905,0.04429815148634409,0.04,HH,010730100011,275.0686071252169
1389,452912,2.196186014449606,0.03,HH,010730100024,288.0793608151251
1391,452914,1.895210728626292,0.01,HH,010730101002,332.6347874040841
1392,452915,1.5474601589368042,0.02,HH,010730101003,305.37489106318225
1399,452922,0.16756899372833944,0.28,HH,010730103021,158.2841507271216
