id,key,stat,p,group,population,name,z
93652,545347,0.8565435940118482,0.01,HH,1478,250214225011,332.6347874040841
93654,545349,0.002963311418238286,0.41,HH,2146,250214225012,122.75449766411496
93659,545354,1.1510013555107828,0.01,HH,1946,250250004014,332.6347874040841
93660,545355,0.09621222942189701,0.06,HH,2761,250214224005,255.47735945968535
93661,545356,1.5465943587274855,0.1,HH,1225,250250004023,228.15515655446004
93662,545357,1.0410493348036596,0.02,HH,1124,250250005041,305.37489106318225
93664,545359,1.272389525163931,0.21,HH,1254,250250005043,180.64212470182403
93665,545360,1.4242501376691052,0.01,HH,1031,250250004022,332.6347874040841
93666,545361,1.0340633059934699,0.18,HH,1368,250250005032,191.53650878428144
93667,545362,0.32103083334983823,0.03,HH,1571,250250512002,288.0793608151251
93668,545363,1.2257546574068723,0.19,HH,825,250250512003,187.7896295051229
93669,545364,1.919743926854401,0.01,HH,428,250259813002,332.6347874040841
93670,545365,2.3346561821156846,0.14,HH,1017,250250601013,208.0319340814956
93671,545366,0.6200384447353925,0.01,HH,1004,250250510002,332.6347874040841
93672,545367,1.915448419392993,0.05,HH,1445,250250603011,264.4853626951472
93673,545368,0.3096026437156439,0.05,HH,1060,250250604003,264.4853626951472
93674,545369,2.029453110236852,0.13,HH,969,250250604004,212.63911290388006
93677,545372,0.8962401726259847,0.03,HH,1842,250251202012,288.0793608151251
93678,545373,2.9204962718365284,0.03,HH,638,250250601012,288.0793608151251
93679,545374,2.9287939892603343,0.03,HH,1137,250251203011,288.0793608151251
93680,545375,0.11092930294529456,0.07,HH,932,250214226005,247.579102817917
93681,545376,1.320268748621588,0.01,HH,1024,250214226001,332.6347874040841
93682,545377,1.2915383999157175,0.01,HH,561,250214227003,332.6347874040841
93683,545378,0.8472429001836302,0.13,HH,977,250214226006,212.63911290388006
93684,545379,2.330350303080086,0.06,HH,803,250250005021,255.47735945968535
93691,545386,0.8261131220515098,0.01,HH,863,250250006014,332.6347874040841
93693,545388,2.3167015904800787,0.01,HH,1210,250250006021,332.6347874040841
93695,545390,3.967971953582338,0.04,HH,672,250250007014,275.0686071252169
93696,545391,2.11634626252203,0.08,HH,1585,250250007015,240.5071560309633
93697,545392,1.210970957615688,0.03,HH,391,250250007012,288.0793608151251
93699,545394,3.6815056765506164,0.01,HH,2891,250250606001,332.6347874040841
93700,545395,0.39338341395279636,0.03,HH,763,250250007031,288.0793608151251
93701,545396,1.6114497607289067,0.1,HH,612,250250608001,228.15515655446004
93703,545398,1.8142800482508397,0.01,HH,875,250250608002,332.6347874040841
93705,545400,2.2728132998041737,0.07,HH,1143,250250610001,247.579102817917
93708,545403,0.7005581306162437,0.34,HH,2326,250250612001,141.24631294414047
93712,545407,1.026490259927096,0.09,HH,2078,250251204004,234.07550336902165
93713,545408,0.022820888592107243,0.37,HH,781,250250607001,133.18533464368167
93715,545410,0.8100027660298037,0.14,HH,990,250251205002,208.0319340814956
93717,545412,0.518694725652219,0.3,HH,810,250251206003,152.44005127080408
93719,545414,0.8266834544487698,0.09,HH,931,250251207001,234.07550336902165
93720,545415,0.24311557792038138,0.27,HH,888,250251205001,161.28129910166274
93725,545420,0.761401720055099,0.01,HH,680,250250007044,332.6347874040841
93726,545421,1.019099647417567,0.11,HH,1807,250250007041,222.65281200366104
93728,545423,0.15124326702440896,0.46,HH,1671,250250008022,110.04337205114699
93729,545424,0.4977967505248783,0.01,HH,1811,250251403003,332.6347874040841
93731,545426,0.02787054594218391,0.38,HH,990,250250701011,130.54807880993974
93733,545428,0.7083224133856418,0.1,HH,815,250250701013,228.15515655446004
93735,545430,0.23414015531627938,0.08,HH,397,250250701012,240.5071560309633
93740,545435,0.24998634430038225,0.47,HH,1418,250250703003,107.526986209983
93741,545436,0.7795838243445864,0.06,HH,2027,250250705001,255.47735945968535
93743,545438,0.5585444307199333,0.19,HH,1164,250250706001,187.7896295051229
93744,545439,0.15222178957514856,0.31,HH,1207,250250707001,149.5850347347453
93745,545440,3.072004279276482,0.04,HH,1274,250251207002,275.0686071252169
93746,545441,2.5033968605825856,0.06,HH,1463,250251301002,255.47735945968535
93749,545444,0.6267526337975956,0.02,HH,291,250251301006,305.37489106318225
93751,545446,0.0033947913565017694,0.33,HH,660,250251302001,143.99131656732337
93755,545450,0.22708226973651086,0.34,HH,1529,250250707002,141.24631294414047
93760,545455,0.29030357547425345,0.2,HH,656,250250711013,184.16212335729142
93764,545459,0.05137422459081363,0.52,HH,1562,250250708001,94.98464165352664
93769,545464,0.27459277292520895,0.03,HH,1141,250251303004,288.0793608151251
93772,545467,1.196720427097401,0.06,HH,543,250251304042,255.47735945968535
93776,545471,0.3822490073027995,0.22,HH,546,250250810011,177.21932141886847
93777,545472,0.11800728509619537,0.28,HH,793,250250810013,158.2841507271216
93780,545475,0.3319066411764025,0.02,HH,1932,250250811002,305.37489106318225
93782,545477,0.01895480124591414,0.46,HH,1523,250250813003,110.04337205114699
93784,545479,0.661173094498311,0.06,HH,1284,250251304024,255.47735945968535
93786,545481,0.006392756004018874,0.43,HH,848,250250811003,117.63741647808615
93789,545484,0.4080996395749141,0.21,HH,827,250251304021,180.64212470182403
93790,545485,0.7688514211194742,0.03,HH,840,250251802001,288.0793608151251
93793,545488,0.041748204739796575,0.09,HH,2339,250214421012,234.07550336902165
93795,545490,0.22081728925110897,0.12,HH,1557,250214422022,217.49867920660904
93803,545498,0.17528458195719512,0.04,HH,823,250250815001,275.0686071252169
93813,545508,0.5025181121565172,0.25,HH,1550,250251401024,167.44897501960816
93816,545511,0.3873174955541526,0.19,HH,1196,250251402011,187.7896295051229
93821,545516,0.2580531879687232,0.05,HH,2481,250250505001,264.4853626951472
93833,545528,1.2965718352975641,0.24,HH,678,250250901003,170.63025628400874
93840,545535,0.04541218779321961,0.46,HH,961,250250903003,110.04337205114699
93845,545540,0.15163825536520995,0.13,HH,1545,250251402022,212.63911290388006
93847,545542,0.14068051297961337,0.3,HH,948,250214431025,152.44005127080408
93849,545544,0.23818869358419695,0.04,HH,1376,250251403005,275.0686071252169
93851,545546,0.36297165982095253,0.12,HH,788,250251403006,217.49867920660904
93852,545547,0.15137032796626868,0.19,HH,312,250251404001,187.7896295051229
93856,545551,0.005837579045011984,0.45,HH,607,250250904004,112.56613468550742
93859,545554,0.717869484914885,0.03,HH,1349,250250907001,288.0793608151251
93860,545555,0.07366112281344032,0.04,HH,831,250250907004,275.0686071252169
93861,545556,0.13236304783980105,0.04,HH,2016,250250909011,275.0686071252169
93862,545557,0.3004270247067784,0.1,HH,1192,250250907003,228.15515655446004
93863,545558,0.011039327139779904,0.46,HH,1563,250251404003,110.04337205114699
93864,545559,0.03608219073744666,0.34,HH,943,250250910012,141.24631294414047
93865,545560,0.040704998715757716,0.2,HH,2180,250251404005,184.16212335729142
93870,545565,0.16466505599443257,0.02,HH,2107,250251601012,305.37489106318225
93872,545567,0.26054568404795414,0.07,HH,635,250251603002,247.579102817917
93873,545568,0.5465084317643735,0.21,HH,1918,250251603001,180.64212470182403
93874,545569,0.036540514917803815,0.14,HH,1705,250251602003,208.0319340814956
93875,545570,0.3460105304359192,0.04,HH,1317,250251604001,275.0686071252169
93885,545580,0.3311610637186708,0.03,HH,1479,250092603011,288.0793608151251
93892,545587,0.1977857346894633,0.15,HH,1257,250092059003,203.64333894937897
93901,545596,0.18705988930162246,0.22,HH,1670,250235441003,177.21932141886847
93902,545597,0.07469544519167638,0.03,HH,1257,250235441001,288.0793608151251
93903,545598,0.2954473910077033,0.06,HH,895,250235221025,255.47735945968535
93907,545602,0.20373354742729483,0.17,HH,1205,250138135001,195.41652531461943
93909,545604,0.24632476644302734,0.3,HH,965,250214021021,152.44005127080408
93912,545607,0.052182085257696485,0.39,HH,1193,250214021024,127.93190344474542
93913,545608,0.2728273545502202,0.27,HH,1494,250214021022,161.28129910166274
93921,545616,0.05639016015192136,0.19,HH,1269,250214024001,187.7896295051229
93941,545636,0.16560020342082188,0.05,HH,1870,250214123004,264.4853626951472
93943,545638,0.7995184516287015,0.06,HH,1434,250214135002,255.47735945968535
93944,545639,0.044824880083008875,0.51,HH,1535,250214135003,97.49310917412889
93945,545640,0.2520534659326672,0.02,HH,1004,250214141001,305.37489106318225
93949,545644,1.0496513850492684,0.1,HH,1524,250214151022,228.15515655446004
93952,545647,0.00027371590196839375,0.51,HH,1170,250251009005,97.49310917412889
93953,545648,0.09648337022272213,0.12,HH,842,250214172004,217.49867920660904
93954,545649,1.3412948728024077,0.11,HH,729,250214172007,222.65281200366104
93957,545652,0.17293775581790924,0.2,HH,1101,250214175011,184.16212335729142
93958,545653,0.17077145591335807,0.21,HH,1193,250214175014,180.64212470182403
93959,545654,0.2751422218484201,0.19,HH,912,250214175022,187.7896295051229
93961,545656,1.3325627287356192,0.09,HH,808,250214176011,234.07550336902165
93980,545675,0.050957751375885034,0.35,HH,803,250235107003,138.5320466407568
93983,545678,0.42085089599636755,0.04,HH,777,250235423001,275.0686071252169
93989,545684,0.0615829464067433,0.32,HH,1225,250235231002,146.7698799114508
93991,545686,0.24792913059152802,0.02,HH,1706,250235232022,305.37489106318225
93994,545689,1.0845466686627354,0.05,HH,1445,250235452002,264.4853626951472
93997,545692,0.065470305086781,0.19,HH,1207,250110412001,187.7896295051229
94002,545697,0.026394243975047423,0.32,HH,1007,250110413004,146.7698799114508
94003,545698,0.4610546377651083,0.25,HH,1050,250110413005,167.44897501960816
94004,545699,0.5794876909496405,0.13,HH,2132,250235231001,212.63911290388006
94006,545701,0.1737239935352101,0.3,HH,1055,250110402002,152.44005127080408
94009,545704,0.04674322289440728,0.3,HH,1521,250110403001,152.44005127080408
94021,545716,0.49197443288199566,0.01,HH,1935,250214132004,332.6347874040841
94027,545722,0.003302406469521668,0.49,HH,1014,250214142001,102.50689082587111
94028,545723,0.05144199923049129,0.29,HH,567,250214141002,155.3384719555673
94031,545726,0.14708508249662547,0.31,HH,3052,250214152002,149.5850347347453
94043,545738,0.28919321625513095,0.19,HH,1556,250214176022,187.7896295051229
94044,545739,0.29334688145404475,0.29,HH,1653,250214177013,155.3384719555673
94045,545740,0.2307317235454711,0.45,HH,1319,250214177011,112.56613468550742
94048,545743,0.17230245502272634,0.36,HH,819,250138136011,135.84587932511937
94059,545754,0.04135213118806196,0.32,HH,1456,250235232011,146.7698799114508
94071,545766,0.11555713353823416,0.2,HH,2368,250235451003,184.16212335729142
94081,545776,0.0030863428271098326,0.52,HH,1300,250235453004,94.98464165352664
94082,545777,0.33265273405662193,0.3,HH,1102,250235454001,152.44005127080408
94084,545779,0.6024315307806183,0.09,HH,630,250277271002,234.07550336902165
94098,545793,0.13887035203521228,0.18,HH,1974,250235105031,191.53650878428144
94108,545803,0.0016451209567801546,0.37,HH,1068,250235241023,133.18533464368167
94116,545811,0.006943258313600834,0.44,HH,1732,250235422003,115.09692154967775
94131,545826,0.01957891604522195,0.32,HH,1252,250235102002,146.7698799114508
94136,545831,0.238982848376208,0.33,HH,541,250235105011,143.99131656732337
94140,545835,0.04024855649036736,0.34,HH,598,250235302001,141.24631294414047
94142,545837,0.07656900241441214,0.35,HH,1566,250158208012,138.5320466407568
94147,545842,0.16195532186681766,0.29,HH,774,250138020002,155.3384719555673
94148,545843,0.0808763872312853,0.22,HH,909,250138134014,177.21932141886847
94150,545845,0.035546376824784856,0.47,HH,1234,250138016051,107.526986209983
94154,545849,0.09091597514733343,0.48,HH,869,250138102001,105.01535834647336
94155,545850,0.14424989734475205,0.12,HH,1560,250138138022,217.49867920660904
94157,545852,0.037952288148371184,0.17,HH,1701,250138128004,195.41652531461943
94160,545855,0.3797866003479876,0.1,HH,2179,250138122021,228.15515655446004
94162,545857,0.19847205199491183,0.06,HH,659,250138005002,255.47735945968535
94171,545866,1.6281855904946942,0.03,HH,934,250138014021,288.0793608151251
94176,545871,0.008753301223415475,0.42,HH,666,250138018005,120.1893479141851
94195,545890,0.015998713197053205,0.38,HH,647,250138130005,130.54807880993974
94199,545894,0.01605948327028132,0.07,HH,989,250138001011,247.579102817917
94200,545895,0.41846397338669133,0.26,HH,1561,250138001012,164.3345405392917
94203,545898,0.4115434022103918,0.15,HH,917,250138002014,203.64333894937897
94208,545903,0.6091971002402204,0.09,HH,1960,250138002012,234.07550336902165
94211,545906,0.10793334614317406,0.48,HH,981,250138015012,105.01535834647336
94218,545913,0.09426865739833884,0.35,HH,356,250138021005,138.5320466407568
94221,545916,0.31528650820463905,0.24,HH,1446,250138022003,170.63025628400874
94223,545918,0.0918168564286189,0.37,HH,1390,250138023005,133.18533464368167
94227,545922,0.02152733534142108,0.33,HH,1367,250138103001,143.99131656732337
94229,545924,0.009721478843071354,0.52,HH,2689,250138104122,94.98464165352664
94230,545925,0.1480544255168622,0.11,HH,1931,250138104121,222.65281200366104
94231,545926,0.08860701201272334,0.18,HH,1428,250138104123,191.53650878428144
94232,545927,0.5805460444923285,0.02,HH,1599,250138111012,305.37489106318225
94233,545928,0.11334759188771273,0.32,HH,688,250138106011,146.7698799114508
94235,545930,0.03506158820446663,0.35,HH,1123,250138111024,138.5320466407568
94240,545935,0.0018518547611229555,0.24,HH,813,250138121014,170.63025628400874
94242,545937,0.1460574487673094,0.18,HH,1127,250138111023,191.53650878428144
94244,545939,0.004826279547315296,0.32,HH,3106,250138121032,146.7698799114508
94246,545941,0.004411231483414528,0.2,HH,1804,250138121013,184.16212335729142
94252,545947,0.12999524415753827,0.3,HH,883,250158210002,152.44005127080408
94254,545949,0.0012452870818454914,0.32,HH,671,250138124034,146.7698799114508
94256,545951,0.2237177776109058,0.13,HH,2029,250138129023,212.63911290388006
94264,545959,0.03043301862431361,0.35,HH,1678,250235021013,138.5320466407568
94265,545960,0.005065749690942926,0.05,HH,1422,250235021014,264.4853626951472
94271,545966,0.8806566897614725,0.14,HH,1046,250235022004,208.0319340814956
94275,545970,0.11090483680079385,0.12,HH,1101,250235106001,217.49867920660904
94285,545980,3.652359215536253,0.01,HH,1965,250250203012,332.6347874040841
94287,545982,0.674037371790888,0.23,HH,1686,250250302001,173.88468491852137
94288,545983,1.3887652141544649,0.18,HH,1062,250250304002,191.53650878428144
94291,545986,2.732032589298368,0.04,HH,589,250250108023,275.0686071252169
94295,545990,0.06410964145787357,0.39,HH,684,250092081023,127.93190344474542
94297,545992,0.1656640028904693,0.11,HH,1175,250092542002,222.65281200366104
94302,545997,0.07699510234176932,0.33,HH,1973,250092112004,143.99131656732337
94309,546004,0.17257646787062503,0.24,HH,2056,250092601003,170.63025628400874
94310,546005,0.716070841069146,0.17,HH,1455,250092601002,195.41652531461943
94311,546006,0.1948564908014801,0.15,HH,1771,250092602001,203.64333894937897
94316,546011,0.10763396397151535,0.22,HH,1271,250092091001,177.21932141886847
94317,546012,0.04366359716878922,0.4,HH,640,250092091002,125.33471031357998
94319,546014,0.1751252133717855,0.32,HH,1810,250092108003,146.7698799114508
94325,546020,0.06879274895473679,0.4,HH,1251,250092215002,125.33471031357998
94327,546022,0.2793213575043804,0.07,HH,663,250092604013,247.579102817917
94334,546029,0.37128320522938707,0.04,HH,1829,250092109003,275.0686071252169
94339,546034,0.18374925500597405,0.22,HH,1244,250092112002,177.21932141886847
94345,546040,0.2842598198372667,0.23,HH,951,250092216002,173.88468491852137
94350,546045,0.02311054500194225,0.07,HH,652,250092605003,247.579102817917
94353,546048,0.15752097018232977,0.22,HH,2452,250092607001,177.21932141886847
94356,546051,0.00421380096193194,0.43,HH,970,250092217001,117.63741647808615
94366,546061,0.17748032078354678,0.3,HH,798,250092610001,152.44005127080408
94367,546062,0.02956099368663311,0.03,HH,855,250092081024,288.0793608151251
94368,546063,0.08527232210999233,0.38,HH,2037,250092610002,130.54807880993974
94376,546071,0.024634664586672208,0.3,HH,1008,250092504003,152.44005127080408
94379,546074,0.23754995678607913,0.17,HH,1521,250092506003,195.41652531461943
94380,546075,0.020443575365027812,0.03,HH,2207,250092507001,288.0793608151251
94381,546076,0.07432265052420767,0.42,HH,1307,250092506004,120.1893479141851
94384,546079,0.01692317083021887,0.45,HH,1184,250092611011,112.56613468550742
94385,546080,0.01545059933804477,0.23,HH,1358,250092507002,173.88468491852137
94399,546094,0.1314299626535469,0.02,HH,1550,250092513001,305.37489106318225
94402,546097,0.8156364936282327,0.06,HH,1082,250092513002,255.47735945968535
94403,546098,0.556954702682437,0.24,HH,641,250092514003,170.63025628400874
94410,546105,0.008631103863882888,0.01,HH,675,250092514002,332.6347874040841
94422,546117,0.002223316441642666,0.53,HH,2145,250092517001,92.473013790017
94427,546122,0.005277624709687815,0.34,HH,1382,250092517002,141.24631294414047
94433,546128,0.003761541112584501,0.44,HH,957,250092173002,115.09692154967775
94434,546129,0.23442494757817167,0.33,HH,1726,250092174002,143.99131656732337
94435,546130,1.5037956747749546,0.07,HH,1735,250092174003,247.579102817917
94437,546132,0.5111830089468817,0.16,HH,1864,250092174004,199.4457883209753
94438,546133,0.09751978497725859,0.34,HH,1269,250092172011,141.24631294414047
94441,546136,0.1461206676226789,0.25,HH,2153,250092518003,167.44897501960816
94442,546137,0.0010151852247317784,0.45,HH,1926,250092518004,112.56613468550742
94443,546138,0.25061175570273414,0.27,HH,1769,250092521011,161.28129910166274
94444,546139,0.5832089252982509,0.2,HH,1794,250092518001,184.16212335729142
94446,546141,0.5006453812496813,0.11,HH,898,250092661001,222.65281200366104
94468,546164,0.20222886898515,0.34,HH,1639,250092662002,141.24631294414047
94475,546171,0.042795986654711064,0.31,HH,1275,250092523002,149.5850347347453
94479,546175,0.11172333270223064,0.34,HH,1402,250092663002,141.24631294414047
94480,546176,0.12277891169716662,0.5,HH,1349,250092522022,100.0
94481,546177,1.5928922035013315,0.01,HH,876,250092664002,332.6347874040841
94488,546184,0.0212379089285446,0.16,HH,1766,250092101002,199.4457883209753
94513,546209,0.0965003165891442,0.15,HH,1133,250092531003,203.64333894937897
94520,546216,0.007061456203257557,0.35,HH,955,250039353003,138.5320466407568
94543,546239,0.033130014214381734,0.39,HH,901,250010137003,127.93190344474542
94550,546246,0.06956942791767036,0.25,HH,1588,250010147003,167.44897501960816
94552,546248,0.12659300120264197,0.44,HH,3000,250010138001,115.09692154967775
94559,546255,0.11899074981489571,0.37,HH,877,250010108004,133.18533464368167
94560,546256,0.0010961389987533,0.16,HH,1143,250039003003,199.4457883209753
94563,546259,1.0359542924839271,0.02,HH,1193,250039004002,305.37489106318225
94564,546260,0.48313713581164514,0.02,HH,817,250039222004,305.37489106318225
94574,546270,0.12434459091855812,0.01,HH,826,250039314002,332.6347874040841
94577,546273,0.17199884203719779,0.09,HH,442,250010139001,234.07550336902165
94583,546279,0.8153095528220737,0.12,HH,840,250010153001,217.49867920660904
94610,546306,0.0690942898388387,0.11,HH,836,250010115002,222.65281200366104
94611,546307,0.018707053401454597,0.43,HH,909,250010121021,117.63741647808615
94618,546314,0.1268452247789601,0.16,HH,1322,250010153003,199.4457883209753
94621,546317,0.08270502805531968,0.27,HH,408,250039332001,161.28129910166274
94622,546318,0.13225794892321546,0.31,HH,627,250039342002,149.5850347347453
94624,546320,0.1736475992296506,0.18,HH,2945,250173331001,191.53650878428144
94646,546342,0.06210561659490773,0.44,HH,629,250039006003,115.09692154967775
94647,546343,0.01979717411345254,0.17,HH,1095,250039005001,195.41652531461943
94650,546346,0.14782142690241185,0.29,HH,670,250039351002,155.3384719555673
94670,546366,0.1587987323591133,0.14,HH,765,250173332002,208.0319340814956
94675,546371,0.0008365379945610164,0.51,HH,1509,250173333003,97.49310917412889
94678,546374,1.0823165399649581,0.12,HH,1385,250173334001,217.49867920660904
94681,546377,0.2214166573628486,0.3,HH,552,250039007003,152.44005127080408
94686,546382,0.07347628177738115,0.07,HH,694,250173575002,247.579102817917
94687,546383,0.5614540331888607,0.23,HH,899,250173576001,173.88468491852137
94694,546390,0.47422624418532316,0.15,HH,724,250039008005,203.64333894937897
94695,546391,0.2628568256534096,0.23,HH,615,250039008002,173.88468491852137
94697,546393,0.9077142679407411,0.2,HH,820,250110408002,184.16212335729142
94699,546395,0.006347058074073542,0.3,HH,819,250039008003,152.44005127080408
94701,546397,0.18145486026973728,0.04,HH,1183,250173334005,275.0686071252169
94712,546408,0.2100121450157655,0.36,HH,858,250039009001,135.84587932511937
94717,546414,0.14796801660946193,0.08,HH,791,250039009003,240.5071560309633
94718,546415,0.08144116078968403,0.39,HH,1399,250039352001,127.93190344474542
94725,546422,0.0031428522733293234,0.5,HH,823,250039011003,100.0
94729,546426,0.46005242455854717,0.13,HH,793,250173336004,212.63911290388006
94732,546429,0.0513389899917564,0.36,HH,884,250173400001,135.84587932511937
94736,546433,1.363921493201096,0.04,HH,1016,250173400002,275.0686071252169
94737,546434,1.4333910221162858,0.08,HH,639,250173400003,240.5071560309633
94739,546436,0.048333530544318465,0.18,HH,731,250173401002,191.53650878428144
94740,546437,0.3865451957351674,0.19,HH,837,250173399005,187.7896295051229
94746,546443,0.4403036885196602,0.01,HH,2129,250277073002,332.6347874040841
94747,546444,0.24428301356507437,0.28,HH,2142,250277074001,158.2841507271216
94750,546447,0.13608500969703083,0.08,HH,2078,250277075001,240.5071560309633
94755,546452,0.05643751634548265,0.36,HH,1379,250173363005,135.84587932511937
94758,546455,0.03897116563224185,0.47,HH,1433,250173363006,107.526986209983
94759,546456,0.6078275023012744,0.24,HH,1930,250173364013,170.63025628400874
94760,546457,1.134652060233483,0.01,HH,1899,250173364012,332.6347874040841
94761,546458,0.05155471336813571,0.32,HH,1061,250173364021,146.7698799114508
94764,546461,1.5209554538667205,0.01,HH,1144,250173364022,332.6347874040841
94766,546463,0.2200858045088207,0.26,HH,1004,250173426002,164.3345405392917
94768,546465,0.17140824847429997,0.46,HH,1696,250173501041,110.04337205114699
94769,546466,0.03478987374265991,0.32,HH,2569,250173501042,146.7698799114508
94770,546467,2.4666196162078515,0.01,HH,3175,250173426003,332.6347874040841
94771,546468,0.6301792614089868,0.18,HH,937,250173502003,191.53650878428144
94772,546469,0.6752823444696755,0.12,HH,2152,250173502001,217.49867920660904
94774,546471,0.14687015720935756,0.47,HH,1392,250173502004,107.526986209983
94776,546473,0.15806428886623966,0.25,HH,1171,250173525001,167.44897501960816
94777,546474,0.7535985442391718,0.11,HH,1589,250173525002,222.65281200366104
94778,546475,0.15695904903655844,0.24,HH,1039,250173526002,170.63025628400874
94779,546476,3.6735846495896096,0.01,HH,343,250173524001,332.6347874040841
94780,546477,0.8026391221612732,0.02,HH,1003,250173527001,305.37489106318225
94781,546478,6.125456633446603,0.04,HH,20,250173530001,275.0686071252169
94782,546479,0.0903878168738353,0.18,HH,813,250173530003,191.53650878428144
94783,546480,0.012112496954145818,0.36,HH,1399,250277075003,135.84587932511937
94784,546481,0.4383792050010893,0.3,HH,2003,250173529002,152.44005127080408
94786,546483,0.33881027439818623,0.02,HH,1725,250277092011,305.37489106318225
94787,546484,1.4487569876562372,0.01,HH,1011,250277091003,332.6347874040841
94789,546486,1.0235895871938663,0.03,HH,2264,250277092013,288.0793608151251
94791,546488,0.7359435044343134,0.05,HH,3188,250277092022,264.4853626951472
94795,546492,0.0976972510397809,0.33,HH,1250,250092504001,143.99131656732337
94798,546495,0.034402477227011195,0.11,HH,2228,250277094001,222.65281200366104
94799,546496,0.17499918145493998,0.23,HH,2375,250277094002,173.88468491852137
94804,546501,0.27298800800306566,0.07,HH,929,250277096002,247.579102817917
94806,546503,0.9106150485407213,0.14,HH,779,250277097013,208.0319340814956
94807,546504,0.6701437545060445,0.11,HH,1418,250277097015,222.65281200366104
94808,546505,0.418066137022737,0.24,HH,679,250277097014,170.63025628400874
94811,546508,0.056941672572613705,0.34,HH,1338,250277101001,141.24631294414047
94812,546509,0.18546892277215746,0.4,HH,1494,250277097021,125.33471031357998
94814,546511,0.06045001447626446,0.43,HH,867,250277101004,117.63741647808615
94819,546516,0.061181600448442716,0.05,HH,1770,250277102005,264.4853626951472
94821,546518,0.7264062743364313,0.1,HH,1209,250277102006,228.15515655446004
94823,546520,0.8172689840127512,0.06,HH,1725,250277103002,255.47735945968535
94825,546522,0.18251522646500667,0.01,HH,910,250277105001,332.6347874040841
94827,546524,0.27216967008596604,0.08,HH,1866,250277106002,240.5071560309633
94829,546526,0.13222171284178008,0.14,HH,1289,250277163002,208.0319340814956
94830,546527,0.5761162521391253,0.03,HH,619,250277181003,288.0793608151251
94832,546529,0.17328470872630564,0.17,HH,922,250277106003,195.41652531461943
94837,546534,0.10283471578105528,0.37,HH,763,250277110002,133.18533464368167
94838,546535,0.016453122095838043,0.32,HH,1940,250277121013,146.7698799114508
94849,546546,0.0072317404929351185,0.38,HH,732,250277531002,130.54807880993974
94851,546548,0.043354239821743884,0.41,HH,2409,250277051003,122.75449766411496
94853,546550,0.054862360415817164,0.18,HH,789,250277051001,191.53650878428144
94857,546554,0.08088895070324238,0.28,HH,1833,250277284003,158.2841507271216
94859,546556,0.3160986724239945,0.36,HH,1254,250277531001,135.84587932511937
94861,546558,0.3831526442114812,0.12,HH,988,250277443004,217.49867920660904
94870,546567,1.6690548343453773,0.12,HH,769,250277423004,217.49867920660904
94871,546568,1.0192595625579082,0.1,HH,866,250277311023,228.15515655446004
94874,546571,0.262859300604662,0.14,HH,611,250277575003,208.0319340814956
94877,546574,0.24788519316619412,0.07,HH,1035,250277351002,247.579102817917
94878,546575,0.08056799695776533,0.36,HH,1450,250277327001,135.84587932511937
94889,546586,0.11726775199134601,0.38,HH,1011,250056311004,130.54807880993974
94891,546588,0.004486567956733955,0.46,HH,2360,250277328021,110.04337205114699
94892,546589,0.014696697413808238,0.38,HH,1106,250277231003,130.54807880993974
94895,546592,0.008143209079576816,0.38,HH,2148,250277351003,130.54807880993974
94915,546612,0.0036417643397734984,0.5,HH,2194,250277111002,100.0
94919,546616,0.007230869919890969,0.4,HH,3109,250277061001,125.33471031357998
94922,546619,0.02545335625397942,0.25,HH,1473,250277541003,167.44897501960816
94927,546624,0.30049562373428995,0.32,HH,716,250277315002,146.7698799114508
94937,546634,0.05000841943476255,0.26,HH,1138,250277241001,164.3345405392917
94938,546635,0.16024231407341147,0.23,HH,1051,250173688003,173.88468491852137
94941,546639,0.05884283361197218,0.3,HH,2634,250173689013,152.44005127080408
94944,546642,0.0018759979563225792,0.47,HH,3036,250173689021,107.526986209983
94951,546649,0.6067035692448981,0.26,HH,1942,250173826011,164.3345405392917
94952,546650,0.8731801049628218,0.14,HH,670,250173689023,208.0319340814956
94955,546653,0.44769882061322147,0.14,HH,1034,250173691002,208.0319340814956
94957,546655,0.03608482064581875,0.43,HH,2595,250173701012,117.63741647808615
94958,546656,0.16557642261801087,0.11,HH,2093,250173738001,222.65281200366104
94962,546660,0.022559633608094626,0.09,HH,1693,250173641012,234.07550336902165
94966,546664,0.0756213917214256,0.27,HH,958,250173661003,161.28129910166274
94975,546673,0.7162080532279439,0.15,HH,563,250010118022,203.64333894937897
94982,546680,0.16295306229187978,0.33,HH,1434,250092041013,143.99131656732337
94984,546682,0.2246550013513904,0.24,HH,2181,250092041021,170.63025628400874
94986,546684,0.1606434600684694,0.24,HH,700,250092042004,170.63025628400874
94987,546685,0.04307495831231753,0.39,HH,1591,250039009004,127.93190344474542
94996,546694,0.5330636245675424,0.23,HH,1081,250173321004,173.88468491852137
94997,546695,0.12003600112511681,0.1,HH,1009,250173392003,228.15515655446004
94998,546696,0.012461742227354479,0.42,HH,1441,250173392004,120.1893479141851
95000,546698,0.0004403924296687486,0.46,HH,931,250173392005,110.04337205114699
95024,546722,1.2551686445688284,0.02,HH,818,250173396006,305.37489106318225
95033,546731,0.10354820457370792,0.15,HH,1478,250173581002,203.64333894937897
95037,546735,0.002490989874090492,0.16,HH,904,250110415022,199.4457883209753
95049,546747,1.3606880210854593,0.1,HH,614,261158337003,228.15515655446004
